customer_id,target_churn,target_ltv
C094911,0,690111
C094912,1,18519.3
C094914,0,1179199
C094915,0,2277597
C094916,0,169445
C094917,0,374138
C094918,0,593643
C094919,0,878662
C094920,0,3196915
C094921,0,952984
C094923,0,58147
C094924,0,560653
C094927,0,710120
C094930,0,1255931
C094931,0,3939282
C094933,0,761429
C094934,0,697877
C094935,1,80564.5
C094937,0,2830779
C094938,0,1120091
C094939,0,121718
C094940,0,4923364
C094941,0,124045
C094942,0,4237676
C094943,0,189043
C094944,0,2512397
C094945,0,76611
C094946,0,1440865
C094948,0,1514263
C094949,0,2337890
C094951,0,1050174
C094952,0,631801
C094955,0,52180
C094956,0,3007180
C094957,0,76989
C094958,0,559866
C094961,0,3782305
C094963,0,1374975
C094965,0,1540850
C094966,0,2127359
C094971,0,1280500
C094972,0,1597658
C094973,0,5336262
C094974,0,1064937
C094975,0,716638
C094976,0,1196599
C094977,0,839850
C094979,0,1578055
C094983,0,3421802
C094984,0,1748224
C094985,0,46133
C094986,0,1032218
C094987,0,273788
C094991,1,95282
C094992,0,396611
C094994,0,330374
C094997,0,407798
C094999,0,2456615
C095000,0,2092007
C095002,0,1112011
C095003,0,247738
C095004,0,312269
C095005,0,613683
C095006,0,3058109
C095007,0,167481
C095008,0,1615474
C095011,0,645294
C095013,0,1267680
C095014,0,478993
C095016,0,4530455
C095017,0,706706
C095018,0,154595
C095019,0,617534
C095020,0,216952
C095022,0,4920105
C095025,0,1114924
C095026,0,1364873
C095029,0,1106940
C095031,0,2701681
C095032,0,109737
C095033,0,87553
C095036,0,784285
C095037,0,312342
C095038,0,52071
C095039,0,105586
C095040,0,1056104
C095041,0,103048
C095043,0,240540
C095044,0,500853
C095045,0,3281308
C095048,0,1161320
C095049,0,1459736
C095052,0,893090
C095053,0,804613
C095054,0,834492
C095056,0,1643257
C095057,0,201511
C095059,0,662832
C095060,0,315695
C095061,0,3923055
C095067,0,856473
C095069,0,507494
C095070,0,244521
C095071,1,11047.7
C095072,0,2505191
C095074,0,2674028
C095075,0,302236
C095078,0,3088815
C095079,0,12371443
C095080,1,160456.9
C095082,0,3672604
C095084,0,819490
C095085,0,8520312
C095087,0,1670236
C095088,1,169485.05
C095089,0,2097626
C095090,0,311306
C095091,0,719037
C095092,1,90102.5
C095093,0,855229
C095094,0,1845269
C095095,0,1012750
C095096,0,798082
C095097,0,1438429
C095098,0,942187
C095100,1,6233.15
C095103,0,13028
C095105,0,504394
C095106,0,736551
C095107,0,285085
C095113,1,128428.5
C095114,0,978312
C095115,0,928115
C095118,0,753843
C095119,1,209558.75
C095122,0,279468
C095127,0,1430389
C095128,0,132712
C095130,0,4815769
C095131,0,271066
C095136,0,910032
C095137,0,121652
C095138,0,355490
C095140,0,686409
C095144,0,2308146
C095146,0,155139
C095147,0,573883
C095149,1,22095.15
C095151,0,526037
C095153,0,1221455
C095155,0,11038
C095156,0,2234827
C095159,1,38672.65
C095162,0,101111
C095163,0,4011877
C095164,0,1692318
C095167,0,984478
C095168,0,70637
C095169,0,4133919
C095171,0,560393
C095172,0,1204127
C095173,0,33014
C095174,0,304849
C095175,0,548440
C095179,0,1009883
C095181,0,63412
C095183,0,1964681
C095186,0,162520
C095188,0,778657
C095190,0,2752411
C095191,0,1405784
C095193,0,1176166
C095194,0,276240
C095196,0,2861656
C095198,0,1758123
C095199,0,2789580
C095200,0,2904863
C095201,0,4738750
C095203,0,2927
C095205,0,1704484
C095206,0,323878
C095210,0,2222531
C095214,0,323948
C095215,0,2474217
C095218,0,23392
C095219,0,159081
C095220,0,160889
C095223,0,671450
C095225,0,2721303
C095226,1,57981.25
C095229,0,695309
C095230,0,137962
C095231,0,1733286
C095232,0,454399
C095233,0,2728246
C095236,0,2194943
C095238,0,2393
C095239,0,1140337
C095240,0,2584572
C095241,0,197738
C095242,0,845556
C095243,0,269370
C095244,0,27777
C095245,0,1511889
C095250,0,902448
C095251,0,38125
C095252,0,166388
C095254,0,1779266
C095255,0,1234490
C095258,0,100803
C095260,0,1316333
C095262,0,388392
C095263,0,573415
C095264,0,532425
C095265,0,1507626
C095267,0,1938276
C095271,0,430525
C095273,1,196945.2
C095274,0,1114724
C095275,0,2121932
C095277,0,512665
C095278,0,801424
C095280,0,1686217
C095281,0,755106
C095282,0,992139
C095286,0,434136
C095287,0,50635
C095289,0,478157
C095291,0,217781
C095293,1,13593.75
C095294,0,1128927
C095295,0,451537
C095298,0,758828
C095299,0,47617
C095303,0,539191
C095305,0,1562111
C095306,0,86931
C095307,0,499585
C095308,0,722974
C095309,0,5136174
C095310,0,465882
C095311,0,141448
C095312,0,719979
C095313,0,4200252
C095315,0,844045
C095316,0,445165
C095317,0,395243
C095318,1,172437.6
C095319,0,1655458
C095320,0,237544
C095322,0,1091112
C095323,0,886568
C095325,1,107410.05
C095326,0,3775344
C095327,1,2867.55
C095329,0,1918478
C095330,0,1327848
C095338,0,805189
C095342,0,467819
C095344,1,33294.15
C095345,0,1163556
C095346,1,64818.1
C095347,0,24847
C095349,0,1450162
C095350,0,3564782
C095351,0,673658
C095352,0,3113969
C095354,0,1022387
C095356,0,2377953
C095358,0,5183
C095360,0,17863
C095361,0,246879
C095362,0,111811
C095365,0,3056501
C095366,0,85793
C095369,1,88241.5
C095370,0,310425
C095371,0,1341806
C095372,0,88678
C095373,0,778423
C095374,0,663457
C095375,0,835905
C095381,0,1592673
C095382,0,2817258
C095386,1,6178.6
C095388,1,146518.1
C095391,0,891333
C095392,0,2251179
C095393,0,1406135
C095394,0,553644
C095395,1,141100.75
C095396,0,1040588
C095397,0,1476561
C095398,0,604836
C095399,0,2084070
C095400,0,152430
C095401,0,226959
C095403,0,1789870
C095404,0,259736
C095406,0,1314025
C095408,0,462733
C095409,0,403100
C095411,1,223185.85
C095412,0,2312362
C095416,0,1632027
C095417,1,97524.75
C095418,1,62997.85
C095423,1,8463.35
C095424,0,1557572
C095425,0,352791
C095426,0,219288
C095428,0,4324110
C095430,0,563519
C095431,0,1183
C095432,0,1004868
C095433,1,43872.65
C095434,0,1481521
C095436,0,3880162
C095437,0,501034
C095439,0,197308
C095440,0,2125215
C095442,0,39357
C095447,1,117831.15
C095448,0,379238
C095450,0,655123
C095451,0,182672
C095453,1,5926.95
C095456,0,705148
C095458,0,1896821
C095460,0,169087
C095462,0,461587
C095463,1,151728.15
C095464,0,63661
C095465,0,395689
C095466,0,497040
C095467,0,2008361
C095468,0,1106069
C095470,0,1166882
C095471,0,955711
C095475,0,438807
C095476,0,451150
C095478,1,62717.55
C095479,0,1452918
C095480,0,2331135
C095483,0,505575
C095484,0,5173580
C095485,0,856039
C095487,0,170750
C095489,0,240822
C095492,0,703350
C095493,0,663277
C095494,0,1291942
C095495,0,980790
C095496,0,1429910
C095497,0,927282
C095499,1,69452.95
C095504,0,1578775
C095505,0,2165134
C095506,0,2352745
C095507,0,240777
C095509,0,701182
C095510,0,1248629
C095511,0,435864
C095512,0,1961602
C095513,0,667802
C095515,0,270683
C095519,0,2525327
C095520,0,2987327
C095523,0,739172
C095524,0,886286
C095526,0,1440096
C095527,1,35652.75
C095529,1,4633.3
C095530,0,131894
C095531,0,4283050
C095532,0,2028169
C095533,0,497335
C095534,0,448330
C095537,0,544893
C095539,0,217278
C095541,0,1414494
C095542,0,484059
C095544,1,20856.7
C095545,0,831620
C095548,0,3304911
C095549,0,313090
C095552,0,1307334
C095555,1,70458
C095559,0,831168
C095560,0,1785842
C095561,0,294776
C095562,1,81952.3
C095563,0,144396
C095565,0,1732883
C095566,0,5409593
C095567,0,2604772
C095568,0,635593
C095570,0,1220960
C095571,0,366586
C095572,0,336451
C095573,0,111532
C095575,0,4487142
C095576,0,1699761
C095577,0,2275820
C095580,0,3597023
C095581,1,55752.5
C095582,0,2176419
C095583,0,1386830
C095584,0,2124772
C095585,0,165671
C095586,0,102555
C095589,0,131283
C095590,0,708217
C095593,0,637609
C095595,0,48383
C095597,0,1725685
C095598,0,3068167
C095599,0,1301927
C095600,0,1431604
C095604,0,1244105
C095606,0,450982
C095609,0,2148547
C095611,0,2133528
C095612,1,85457.65
C095613,1,31642.05
C095614,1,283735.6
C095617,0,1999902
C095618,0,921201
C095620,0,295190
C095621,1,20579.15
C095623,0,2133002
C095626,1,67518.75
C095627,0,1646083
C095628,0,37042
C095630,0,376465
C095631,0,2657784
C095632,0,713532
C095635,1,4705.6
C095638,0,22992
C095639,0,896229
C095640,0,514747
C095641,0,731892
C095643,0,1483417
C095644,0,1506331
C095648,0,122077
C095649,0,1735158
C095655,0,188709
C095656,0,50676
C095659,0,1439717
C095661,0,845558
C095662,0,991716
C095663,0,4291
C095666,0,1019019
C095667,0,2438971
C095668,0,767039
C095669,0,1219226
C095670,0,503128
C095672,0,5363912
C095673,0,8025115
C095674,0,1631345
C095675,1,58833.55
C095677,0,2251662
C095680,0,525907
C095681,1,49795.1
C095683,0,529894
C095685,0,531270
C095686,0,801080
C095687,0,227213
C095689,0,478152
C095690,0,1810385
C095691,0,427158
C095692,0,620455
C095694,0,334061
C095695,0,2129973
C095697,0,1470540
C095700,0,1958502
C095703,0,579209
C095704,0,1637448
C095709,0,109270
C095710,0,2309733
C095713,1,10091.3
C095717,0,1278276
C095719,1,31091.1
C095720,0,1852134
C095723,0,2556572
C095724,1,45362.2
C095725,0,2044666
C095727,0,325793
C095728,0,2076815
C095730,1,27620.05
C095731,0,646413
C095732,0,596792
C095733,0,96016
C095735,0,907232
C095737,0,180793
C095738,0,1660943
C095741,0,70014
C095742,0,693381
C095743,1,56956.6
C095747,0,2638859
C095748,1,29199.1
C095749,0,14765
C095756,0,15619
C095757,1,20015.35
C095758,0,548958
C095759,0,320276
C095760,0,744515
C095761,0,2798406
C095762,0,447826
C095764,0,1721956
C095766,0,2477847
C095767,0,606011
C095769,0,1843335
C095772,0,4017573
C095774,0,342513
C095777,0,1904241
C095778,0,705248
C095779,0,1929279
C095782,1,74210.3
C095783,0,280005
C095784,0,2525880
C095786,0,2292529
C095789,0,156733
C095790,0,1476316
C095793,0,7098406
C095795,0,2527730
C095796,0,1010768
C095797,0,1092596
C095798,0,967987
C095799,0,1282114
C095804,0,1926785
C095805,0,320781
C095806,0,1744204
C095808,0,2421899
C095809,0,864490
C095811,0,3588575
C095812,0,1280614
C095813,0,344069
C095817,0,920572
C095819,1,92235.65
C095822,0,509593
C095823,0,2366749
C095825,0,446756
C095828,0,758298
C095830,0,396840
C095832,0,396381
C095833,0,2384019
C095834,0,2790900
C095835,0,262394
C095839,0,1555272
C095840,0,1083113
C095841,0,935918
C095842,0,18937
C095843,0,161600
C095844,0,1222993
C095845,0,552837
C095848,1,145111.05
C095849,0,871454
C095851,0,1569008
C095855,0,1526581
C095856,0,128255
C095860,0,778728
C095861,0,1058437
C095864,0,308839
C095865,0,1943154
C095867,0,577392
C095869,0,470503
C095872,0,1836904
C095873,0,320891
C095874,0,931306
C095875,0,163924
C095877,0,1535745
C095878,0,337752
C095879,0,1858520
C095880,1,3582.5
C095881,0,1320622
C095883,0,1675270
C095884,0,24333
C095888,0,1260605
C095890,0,1972130
C095891,1,391824.75
C095894,0,813481
C095895,0,4409877
C095896,0,387364
C095897,0,99390
C095898,0,341219
C095899,0,248678
C095903,0,38656
C095904,0,1057355
C095905,0,1240641
C095906,0,125936
C095910,0,1276767
C095913,0,1820480
C095914,0,2007740
C095915,0,479761
C095916,0,1301624
C095918,0,1153658
C095920,1,49485.4
C095921,0,569124
C095923,1,38917.65
C095924,0,2210424
C095925,1,86122.5
C095926,1,5929.1
C095928,0,979278
C095929,0,1212338
C095930,0,1571995
C095931,0,3747948
C095933,0,696473
C095934,0,1290158
C095935,0,785601
C095936,0,124168
C095937,0,603569
C095938,0,5087570
C095940,0,599567
C095941,0,209187
C095942,0,2628219
C095943,0,294175
C095947,0,1966369
C095949,0,1027368
C095952,0,3391749
C095953,0,1316898
C095955,0,312514
C095957,1,100236.45
C095958,0,1164230
C095959,0,1674272
C095961,0,676477
C095962,0,90103
C095967,0,1248083
C095970,0,124495
C095971,0,475769
C095972,0,1770674
C095973,1,2791.3
C095975,0,2333643
C095976,0,5942594
C095978,0,65508
C095980,0,535933
C095981,0,595815
C095982,0,572903
C095983,0,404045
C095985,0,598065
C095987,0,2041985
C095989,0,150639
C095991,0,463139
C095992,0,4263705
C095995,0,297513
C095997,0,293581
C095998,0,127977
C095999,0,819740
C096001,1,47860.1
C096002,0,2069973
C096003,0,690673
C096004,0,653457
C096005,1,14316.3
C096006,0,6286063
C096007,0,3169944
C096009,0,1967180
C096011,0,301763
C096012,0,2401240
C096013,0,1510758
C096014,0,443388
C096017,0,1555065
C096019,0,28197
C096020,0,2747019
C096021,0,158375
C096023,0,34432
C096026,0,891392
C096029,0,1133078
C096030,0,1969286
C096034,0,2466020
C096035,0,1202080
C096039,0,615369
C096041,0,384228
C096042,1,88876.05
C096043,0,593054
C096044,0,703765
C096045,0,2743443
C096046,0,2578366
C096047,0,2401875
C096048,0,57735
C096050,0,62917
C096051,0,1390004
C096052,0,1544120
C096053,0,1059592
C096054,1,61763.8
C096055,0,4005873
C096056,0,1487654
C096057,0,834488
C096058,0,584955
C096059,0,453810
C096060,0,370093
C096061,0,365666
C096064,0,2880660
C096067,0,66973
C096070,0,429996
C096074,0,2090498
C096075,0,1179367
C096077,0,748588
C096078,0,1796312
C096079,0,2785954
C096082,0,1193787
C096083,0,2573381
C096085,0,803020
C096086,0,5322839
C096087,0,145487
C096088,0,1504024
C096089,0,1985829
C096090,0,1411575
C096091,0,3120671
C096092,0,240354
C096094,0,960383
C096097,0,500388
C096100,0,704467
C096102,0,87217
C096103,0,445390
C096104,1,20006.2
C096105,0,1944132
C096106,0,54788
C096108,0,2046454
C096110,0,3020519
C096111,0,1223416
C096112,0,165444
C096113,0,478121
C096114,0,200720
C096117,0,454899
C096118,1,9403.15
C096120,0,284766
C096122,0,171472
C096123,0,2356958
C096124,0,1059573
C096125,0,361484
C096127,0,255661
C096128,0,440619
C096129,0,282755
C096131,0,2299442
C096132,0,1511336
C096133,0,3473166
C096134,0,1168479
C096135,0,102237
C096136,0,2767228
C096137,0,80258
C096139,1,155566.65
C096141,1,4217.1
C096142,0,268288
C096144,1,209694.3
C096146,0,1769535
C096147,0,1919551
C096151,0,126606
C096154,0,2013309
C096158,0,3043783
C096159,0,53724
C096160,0,381854
C096161,0,162726
C096165,0,116489
C096166,0,527575
C096167,0,1216185
C096168,0,2737500
C096169,0,257369
C096171,1,112760.15
C096172,0,1714057
C096173,0,2657566
C096174,0,4398289
C096175,0,205199
C096176,0,30413
C096177,0,939351
C096178,0,1637210
C096179,0,985009
C096180,0,1576929
C096183,0,686795
C096184,0,492489
C096185,0,1076331
C096186,0,2413914
C096191,0,3309
C096192,0,3953504
C096195,0,683938
C096196,0,706618
C096197,0,1211597
C096198,0,1049384
C096199,0,2701423
C096203,0,1140594
C096204,0,1111358
C096206,0,1346991
C096209,0,301375
C096210,0,546514
C096211,0,451216
C096212,0,3538284
C096213,0,2281520
C096215,0,2115510
C096216,0,1075664
C096217,0,2978584
C096219,0,3655582
C096221,0,234795
C096224,0,59056
C096226,0,1012883
C096228,0,814900
C096229,0,1623559
C096230,0,2531738
C096231,0,829334
C096232,0,29638
C096234,0,3678086
C096236,0,1502643
C096237,0,1016189
C096238,0,107804
C096239,0,60514
C096241,0,33444
C096242,0,1522539
C096243,0,336825
C096244,0,1036220
C096245,0,155181
C096246,0,426471
C096248,0,1846945
C096249,0,1206529
C096251,0,412335
C096253,0,1647939
C096254,0,2965968
C096255,0,3635361
C096256,0,3805173
C096257,0,563327
C096258,0,483816
C096259,0,14279
C096262,0,37023
C096263,1,26389.1
C096264,0,164988
C096265,0,2018397
C096267,0,1577749
C096269,1,11391.95
C096271,0,537801
C096272,0,2291055
C096273,1,76720.3
C096274,0,6143748
C096277,0,935805
C096279,0,76082
C096280,1,23332.7
C096281,0,402080
C096283,0,1358775
C096284,0,2250290
C096291,0,643189
C096293,0,1830513
C096294,0,205069
C096295,0,3281309
C096297,0,84742
C096298,0,75885
C096299,0,3040513
C096300,0,959351
C096301,0,10446
C096302,0,204569
C096304,1,57611.7
C096305,0,148295
C096306,0,271898
C096307,0,667510
C096310,0,129882
C096311,0,4028948
C096312,0,3623816
C096314,0,1297154
C096316,0,2991331
C096317,0,5980258
C096318,0,99857
C096320,0,914265
C096321,0,327687
C096322,0,849621
C096325,1,22378.2
C096326,0,587996
C096327,0,854607
C096328,0,363686
C096329,0,899056
C096334,0,1850020
C096335,0,2983842
C096336,0,1403573
C096337,0,1769118
C096339,0,1448371
C096340,0,2680621
C096341,1,128926.9
C096342,0,6766751
C096343,0,937483
C096344,0,672779
C096346,0,349433
C096348,0,1021808
C096349,1,64432.7
C096350,0,649004
C096351,0,1066148
C096354,0,221825
C096355,0,624453
C096356,0,279444
C096357,0,1272133
C096359,0,1627611
C096360,0,53445
C096363,0,839967
C096364,0,686265
C096366,0,418948
C096367,0,1253788
C096369,0,194954
C096372,0,200381
C096374,0,915564
C096376,0,1999197
C096377,0,138368
C096380,0,1946356
C096381,0,1696104
C096385,0,1126446
C096387,0,1668395
C096389,0,3873106
C096390,0,240401
C096393,0,7090
C096394,0,2724973
C096395,0,250485
C096396,0,748234
C096397,0,131545
C096399,0,802767
C096400,0,1652539
C096401,0,170342
C096403,0,321286
C096405,0,579963
C096407,0,242440
C096409,0,931124
C096410,0,1064257
C096411,0,1840415
C096412,0,271532
C096413,1,54338.4
C096414,0,3330953
C096415,0,310643
C096416,0,3128081
C096417,0,3071930
C096424,0,3551187
C096425,0,1349213
C096426,0,8687131
C096427,0,217508
C096428,0,1778618
C096429,0,2798114
C096431,0,473883
C096432,0,327591
C096433,0,75654
C096434,1,78941
C096435,0,852300
C096436,0,4122218
C096438,0,2799586
C096441,0,58099
C096442,0,4373523
C096444,0,480031
C096446,0,2306990
C096448,0,1646729
C096449,0,1488058
C096452,0,1617186
C096456,0,41401
C096457,1,113068.4
C096459,0,1426401
C096460,0,495838
C096462,0,886889
C096464,0,1932233
C096466,0,1711462
C096467,0,31305
C096468,0,846680
C096469,0,61049
C096470,0,558925
C096474,0,602180
C096476,0,415186
C096479,0,336548
C096480,0,334113
C096482,0,147947
C096487,0,63264
C096488,0,1269048
C096492,0,425281
C096496,0,1799795
C096497,0,593738
C096498,0,2603794
C096499,0,3864208
C096501,0,60755
C096502,0,1137223
C096503,0,2060595
C096505,0,674530
C096507,0,7041
C096508,0,856327
C096510,0,1268438
C096511,0,927234
C096513,0,2733800
C096514,0,1635741
C096515,0,63107
C096519,0,160809
C096520,0,233867
C096521,0,1331765
C096524,0,210517
C096527,0,120259
C096528,0,794543
C096529,1,5746.1
C096530,1,24244.55
C096532,0,931454
C096533,0,2510707
C096535,0,1403165
C096536,0,472988
C096539,0,192011
C096543,0,252013
C096544,0,2707183
C096545,0,957900
C096546,1,99895.95
C096547,1,35665.8
C096550,0,1001808
C096552,0,1148350
C096553,0,2862398
C096554,0,1935758
C096557,0,1058310
C096559,0,3709567
C096562,0,3863061
C096570,0,26318
C096571,1,60944.4
C096572,0,775888
C096573,0,318237
C096574,0,457674
C096575,0,1269861
C096577,0,820666
C096578,1,108201.9
C096579,0,32036
C096581,0,156156
C096582,0,517021
C096585,0,1857877
C096586,0,1931527
C096587,0,42386
C096590,0,5790055
C096593,1,89887.6
C096594,0,2823774
C096596,0,413500
C096597,0,1054058
C096598,0,298122
C096599,0,1067873
C096600,0,116769
C096602,1,131461.3
C096603,0,739512
C096604,0,3737700
C096605,0,3001502
C096607,0,1164555
C096608,0,1321228
C096609,1,60282.25
C096610,0,275923
C096613,0,5870
C096614,1,17779.55
C096615,0,715468
C096617,0,3971519
C096619,0,3508117
C096620,0,374815
C096621,0,2600210
C096623,0,1157732
C096624,1,94755.1
C096625,0,522186
C096626,0,661863
C096627,0,597542
C096629,0,1111215
C096630,0,24623
C096633,0,2997880
C096634,0,495269
C096636,0,161875
C096637,0,336052
C096638,0,199502
C096639,0,451292
C096642,0,724058
C096644,0,138010
C096645,0,1716047
C096646,1,96636.5
C096647,0,279610
C096648,1,36502.8
C096651,0,1764826
C096652,0,589910
C096653,0,874817
C096654,0,3036253
C096655,0,4725526
C096656,0,343597
C096657,0,1875748
C096659,0,1585830
C096660,0,3629846
C096664,0,2368208
C096665,0,2961346
C096667,0,173295
C096670,0,1057916
C096672,0,1815649
C096673,0,1417979
C096675,0,461136
C096677,0,650648
C096680,0,4390141
C096681,0,1257432
C096682,0,837200
C096683,0,1342722
C096686,0,710726
C096687,0,378556
C096690,0,2130914
C096692,0,1859749
C096694,0,222709
C096695,0,2456628
C096697,1,27657.75
C096699,0,445165
C096700,0,557784
C096702,0,1275898
C096703,1,62357.7
C096704,0,429101
C096705,0,51877
C096706,0,352244
C096708,0,377640
C096709,0,957845
C096710,0,2733128
C096711,1,39198.8
C096713,1,71699.75
C096715,0,742126
C096716,0,2609807
C096718,0,592102
C096719,1,119529.15
C096720,1,18181.75
C096722,0,2173035
C096723,1,43426.45
C096726,0,2573690
C096727,0,875458
C096729,0,387020
C096731,0,72469
C096732,0,1015597
C096733,0,1531363
C096735,0,1260776
C096737,0,1621018
C096738,0,1164446
C096740,0,1436079
C096743,0,1685964
C096744,0,4068629
C096745,0,743959
C096746,0,1509706
C096748,0,8283081
C096750,0,3804288
C096752,0,1425982
C096753,0,357601
C096754,0,756767
C096756,0,282513
C096757,0,121675
C096760,0,5623606
C096761,0,1408437
C096764,0,218473
C096765,1,33349.25
C096766,0,738635
C096767,0,1206565
C096768,0,1202825
C096770,0,1255313
C096771,0,231138
C096772,0,868321
C096773,0,1913201
C096774,0,1605816
C096775,0,3222660
C096777,0,5433311
C096780,0,141313
C096783,0,425503
C096784,0,183222
C096785,0,441747
C096786,0,728374
C096787,0,235615
C096788,0,1085656
C096789,0,481510
C096791,1,15243.15
C096793,0,6209
C096797,0,1212933
C096799,0,70812
C096801,0,1995722
C096802,0,591140
C096803,0,1650603
C096804,0,124695
C096805,0,102940
C096806,0,5165120
C096808,0,563552
C096809,0,2287768
C096810,0,344074
C096812,1,91501.4
C096813,0,94484
C096815,0,1823558
C096816,0,1779590
C096817,0,1340363
C096818,0,1974781
C096819,0,385960
C096820,1,68261.25
C096822,0,94376
C096823,0,752956
C096824,0,2844344
C096825,0,3313350
C096826,0,499623
C096827,0,14380
C096828,0,1583033
C096829,0,586049
C096831,0,2634592
C096832,0,397029
C096833,0,459806
C096835,1,159858.15
C096836,1,34655.85
C096837,0,724964
C096838,0,38394
C096843,0,199629
C096844,0,515004
C096846,0,2654734
C096849,0,870062
C096852,0,281289
C096856,0,281564
C096857,0,1917553
C096858,0,1715880
C096859,0,256215
C096860,0,1113608
C096862,1,64308.2
C096864,0,3011766
C096867,0,25920
C096868,0,539309
C096870,0,2830062
C096871,0,5629579
C096877,1,116081.55
C096878,0,1898900
C096879,1,18204.4
C096880,0,4399480
C096881,0,258102
C096882,0,1388303
C096883,0,1254749
C096886,0,1854058
C096887,0,1079321
C096890,0,1020230
C096893,0,1829879
C096894,0,18244
C096895,0,1915511
C096896,0,991080
C096898,0,993293
C096899,0,4545973
C096900,0,749460
C096903,0,66365
C096904,0,755623
C096907,0,587853
C096908,0,3840713
C096911,0,286657
C096912,0,3117295
C096914,0,65127
C096915,0,267263
C096918,0,1683633
C096919,0,2325938
C096922,0,4167027
C096925,1,35021.2
C096926,0,2540350
C096931,0,920951
C096932,0,1023476
C096933,0,226458
C096935,0,630528
C096938,0,2687412
C096939,0,3023015
C096942,0,775833
C096943,0,2062236
C096947,0,2283717
C096949,1,60555.5
C096951,0,2186389
C096952,0,318667
C096954,0,313896
C096955,0,356514
C096956,0,1103968
C096957,0,3862672
C096958,0,774522
C096959,0,588385
C096961,0,1059906
C096966,0,643516
C096967,0,375709
C096968,1,115359.5
C096969,0,254791
C096970,0,6862
C096971,0,515162
C096973,0,650833
C096974,0,84220
C096975,0,354886
C096977,0,126199
C096978,0,3757483
C096980,0,1814017
C096981,0,297845
C096983,0,2177843
C096985,0,877676
C096988,0,1126111
C096989,0,1927204
C096990,1,10509.65
C096991,0,529386
C096993,1,59969.95
C096995,0,3263754
C096996,0,866671
C096997,0,441769
C096998,0,818268
C096999,1,49142.8
C097000,0,160405
C097001,0,1043039
C097002,1,342.75
C097003,0,999764
C097004,0,360974
C097006,1,46576.1
C097008,0,2495693
C097009,0,777535
C097011,0,323668
C097013,0,2464082
C097014,1,65616
C097015,0,287024
C097017,0,430047
C097018,0,2144590
C097019,0,1078456
C097020,0,45172
C097021,0,3198018
C097022,0,1804488
C097023,0,4244365
C097028,0,1297
C097029,0,3030681
C097030,0,1126294
C097031,0,189883
C097034,0,53584
C097037,0,893992
C097038,0,153436
C097040,0,941327
C097043,0,201403
C097045,0,689020
C097046,0,559300
C097048,1,96218.6
C097049,0,707585
C097050,0,3497718
C097051,0,1455006
C097052,0,1090606
C097054,0,4914426
C097055,0,501677
C097060,0,1079943
C097061,0,3231867
C097064,0,967637
C097065,0,1031829
C097066,1,17371.3
C097067,0,716442
C097068,0,28455
C097069,0,1371857
C097070,1,93915.05
C097071,0,494260
C097073,0,1378872
C097074,0,967245
C097077,0,554865
C097078,0,1843998
C097080,0,1006735
C097083,0,2138915
C097084,0,1741110
C097085,0,1835378
C097091,0,598691
C097092,0,540267
C097093,0,200835
C097094,0,193075
C097095,0,746617
C097096,1,33257.1
C097097,0,1801545
C097098,0,1509119
C097099,0,249764
C097101,0,3153253
C097102,0,2902130
C097103,0,834593
C097104,1,8510.05
C097106,1,21199
C097108,0,3808776
C097109,0,196756
C097112,0,522657
C097113,0,14849
C097115,0,819910
C097117,0,478247
C097118,0,758841
C097120,0,60481
C097122,0,235729
C097123,1,64824.65
C097126,0,1918242
C097130,0,1374438
C097131,0,1981199
C097132,0,2686990
C097133,0,446598
C097135,0,2686485
C097136,0,208175
C097137,0,585203
C097139,0,68760
C097142,1,31637.2
C097143,0,2144554
C097150,0,702939
C097152,0,552236
C097155,0,723257
C097156,0,2623496
C097157,0,3181
C097159,0,118334
C097161,0,629483
C097162,0,201067
C097163,0,176691
C097164,0,1660821
C097165,0,3510079
C097166,0,3306392
C097167,0,212302
C097168,0,487855
C097169,0,130242
C097171,0,3173088
C097172,0,1499912
C097173,0,214872
C097176,0,1481755
C097178,0,3462097
C097179,0,298689
C097181,0,1900558
C097183,1,70460.65
C097184,0,289839
C097187,0,596755
C097188,0,681756
C097189,1,176148
C097190,1,12276.9
C097191,0,2234139
C097193,0,1671409
C097194,0,197873
C097197,0,420138
C097198,0,1259
C097199,0,1237714
C097200,0,112117
C097202,0,2288405
C097204,0,3402034
C097206,0,2682832
C097209,0,185100
C097210,1,36936.5
C097211,0,2335355
C097212,0,14308
C097213,0,4748769
C097214,0,140815
C097215,0,287201
C097216,0,1886092
C097218,0,376729
C097219,0,300344
C097220,0,1146028
C097221,0,1696159
C097224,0,928114
C097225,0,52564
C097226,0,5185904
C097227,0,383253
C097228,0,795380
C097230,0,154537
C097233,0,617459
C097234,0,1063393
C097235,0,193280
C097237,0,114500
C097238,1,23538.55
C097239,0,1615530
C097240,0,4149625
C097242,0,367353
C097244,1,34922
C097245,0,7110026
C097251,0,2581602
C097254,0,3457062
C097255,0,1338777
C097257,0,1328555
C097258,0,432224
C097259,0,1242489
C097261,0,1516032
C097262,1,81595.25
C097263,0,2349494
C097264,0,711904
C097265,0,2428319
C097268,0,769089
C097270,0,167456
C097272,0,2550658
C097273,0,563957
C097274,0,4137081
C097277,0,2448344
C097278,0,3913
C097280,0,2681878
C097283,1,179475.2
C097284,0,7526269
C097287,0,109940
C097289,0,258058
C097291,0,1121185
C097292,0,1654478
C097294,0,518135
C097295,0,847477
C097300,0,2621549
C097301,0,1211494
